web-scraper-order,web-scraper-start-url,text
"1744268298-3673","https://www.plonkit.net/belgium",": Denmark uses similar white bollards, but they have a red stripe at the top and the reflector is not rectangular. The dark brown bollard with two red stripes can also be seen in the Netherlands."
"1744268298-3674","https://www.plonkit.net/belgium","Belgium uses A-type guardrails with yellow reflectors.NOTE: In Europe, only Spain, Andorra, and Belgium use these reflectors. For a good overview of European guardrails, see this infographic."
"1744268298-3675","https://www.plonkit.net/belgium","Belgium uses A-type guardrails with yellow reflectors."
"1744268298-3676","https://www.plonkit.net/belgium",": In Europe, only Spain, Andorra, and Belgium use these reflectors. For a good overview of European guardrails, see"
"1744268298-3677","https://www.plonkit.net/belgium","Most poles in Belgium are concrete, square shaped, and have tiny holes running up them. They often have small metal wrappings around them. The second most common type of pole has oval-shaped holes. You can find many different types of concrete poles in Belgium.NOTE: The small metal wrappings can be found in France as well."
"1744268298-3678","https://www.plonkit.net/belgium","Most poles in Belgium are concrete, square shaped, and have tiny holes running up them. They often have small metal wrappings around them. The second most common type of pole has oval-shaped holes. You can find many different types of concrete poles in Belgium."
"1744268298-3679","https://www.plonkit.net/belgium",": The small metal wrappings can be found in France as well."
"1744268298-3680","https://www.plonkit.net/belgium","Directional signs in Belgium are most often blue or white."
"1744268298-3681","https://www.plonkit.net/belgium","Directional signs in Belgium are most often blue or white."
"1744268298-3682","https://www.plonkit.net/belgium","Road signs often have an additional small blue sign. In other European countries, these small signs are usually just white."
"1744268298-3683","https://www.plonkit.net/belgium","Road signs often have an additional small blue sign. In other European countries, these small signs are usually just white."
"1744268298-3684","https://www.plonkit.net/belgium","Belgium uses pedestrian crossing signs without any stripes, but with two horizontal dotted lines. The man on the sign has a square head.NOTE: France and the Netherlands use a pedestrian sign with a regular zebra crossing with five vertical stripes."
"1744268298-3685","https://www.plonkit.net/belgium","Belgium uses pedestrian crossing signs without any stripes, but with two horizontal dotted lines. The man on the sign has a square head."
"1744268298-3686","https://www.plonkit.net/belgium",": France and the Netherlands use a pedestrian sign with a regular zebra crossing with five vertical stripes."
"1744268298-3687","https://www.plonkit.net/belgium","Kilometre markers in Belgium are often green, but can have red text as well."
"1744268298-3688","https://www.plonkit.net/belgium","Kilometre markers in Belgium are often green, but can have red text as well."
"1744268298-3689","https://www.plonkit.net/belgium","Belgium uses white chevrons, with a red arrow.NOTE: The Netherlands also uses this chevron. You will not see these in France."
"1744268298-3690","https://www.plonkit.net/belgium","Belgium uses white chevrons, with a red arrow."
"1744268298-3691","https://www.plonkit.net/belgium",": The Netherlands also uses this chevron. You will not see these in France."
"1744268298-3692","https://www.plonkit.net/belgium","A lot of rural roads in Belgium are made out of concrete slabs, almost like you would see in the Philippines or Thailand.NOTE: The Netherlands almost never uses concrete slabs for roads."
"1744268298-3693","https://www.plonkit.net/belgium","A lot of rural roads in Belgium are made out of concrete slabs, almost like you would see in the Philippines or Thailand."
"1744268298-3694","https://www.plonkit.net/belgium",": The Netherlands almost never uses concrete slabs for roads."
"1744268298-3695","https://www.plonkit.net/belgium","Belgium uses all white road lines. These can be continuous or broken. Roads are often accompanied by bike lanes on both sides.NOTE: Bikes and cycling lanes are most common in the Netherlands, but they can be often seen in Belgium as well."
"1744268298-3696","https://www.plonkit.net/belgium","Belgium uses all white road lines. These can be continuous or broken. Roads are often accompanied by bike lanes on both sides."
"1744268298-3697","https://www.plonkit.net/belgium",": Bikes and cycling lanes are most common in the Netherlands, but they can be often seen in Belgium as well."
"1744268298-3698","https://www.plonkit.net/belgium","A lot of houses in Belgium are made of distinctive red bricks.NOTE: This is more common in the North and West of the country."
"1744268298-3699","https://www.plonkit.net/belgium","A lot of houses in Belgium are made of distinctive red bricks."
"1744268298-3700","https://www.plonkit.net/belgium",": This is more common in the North and West of the country."
"1744268298-3701","https://www.plonkit.net/belgium","Houses in the South of the country use a lot of stone, have gray tones and generally look more French."
"1744268298-3702","https://www.plonkit.net/belgium","Houses in the South of the country use a lot of stone, have gray tones and generally look more French."
"1744268298-3703","https://www.plonkit.net/belgium","Signposts in Belgium are often orange. The backs of signs are also sometimes orange. This is unique to Belgium."
"1744268298-3704","https://www.plonkit.net/belgium","Signposts in Belgium are often orange. The backs of signs are also sometimes orange. This is unique to Belgium."
"1744268298-3705","https://www.plonkit.net/belgium","Street name signs in Belgium are very diverse, and often unique to a city. Most common colours are white and dark blue. They often have the town or city name written on them.NOTE: These signs often have variable designs, but most of them are fairly short and tall. In comparison, Dutch street signs are almost always much longer than they are tall."
"1744268298-3706","https://www.plonkit.net/belgium","Street name signs in Belgium are very diverse, and often unique to a city. Most common colours are white and dark blue. They often have the town or city name written on them."
"1744268298-3707","https://www.plonkit.net/belgium",": These signs often have variable designs, but most of them are fairly short and tall. In comparison, Dutch street signs are almost always much longer than they are tall."
"1744268298-3708","https://www.plonkit.net/belgium","Town entry signs in Belgium are white with a black border. They also mention the name of the city or municipality in bold, black text."
"1744268298-3709","https://www.plonkit.net/belgium","Town entry signs in Belgium are white with a black border. They also mention the name of the city or municipality in bold, black text."
"1744268298-3710","https://www.plonkit.net/belgium","Priority signs in Belgium have an orange diamond and are much smaller than in other countries."
"1744268298-3711","https://www.plonkit.net/belgium","Priority signs in Belgium have an orange diamond and are much smaller than in other countries."
